y1,x1,x2,y2,z1,z2
10.561,0.21085,1.9788,6.9893,2.0366,3.9054
4.4733,-0.20488,1.6395,2.1962,0.81541,2.1791
9.7324,1.148,1.6579,5.3847,1.6286,1.7576
6.4771,2.1133,2.3072,1.304,-0.17284,1.7116
8.3137,2.0695,1.8481,3.9923,1.7219,3.2158
11.085,2.2481,3.6626,5.0476,1.7579,1.913
11.126,1.1698,1.4602,6.4307,1.5251,3.2849
6.178,2.4066,2.0727,1.7839,0.82083,1.4429
-0.69853,0.7235,1.4951,-2.1223,0.60389,-0.73377
7.3375,0.81972,1.9733,4.3317,0.62202,2.0659
6.4909,1.3969,2.929,1.779,-0.023915,2.3102
6.9872,1.5428,2.5027,3.1521,0.87749,2.017
5.7758,1.2346,1.9415,2.4748,1.4058,1.7715
2.4978,1.122,2.0529,0.13526,-1.047,1.5911
8.6809,1.5231,1.7655,5.1273,1.6197,1.8735
9.9485,2.2599,2.1304,3.0799,0.0043587,1.6029
6.7789,2.0726,2.8506,2.1057,1.2872,1.7695
4.1253,0.47172,1.8284,1.7532,-0.47354,1.0856
7.1835,2.861,3.5456,0.17357,-0.20738,0.7751
6.7507,0.53153,2.0815,2.7012,0.15186,2.7056
2.4465,1.597,1.6883,0.31436,0.55593,1.3687
10.799,2.2923,2.6349,4.7213,0.5137,3.5537
6.8962,1.6625,2.9303,2.5887,0.29469,1.3654
6.1771,1.3201,1.1359,3.1625,0.92776,2.3091
4.968,0.56147,2.1424,1.6424,0.29978,1.3139
7.475,0.77965,2.3359,2.7843,0.6647,1.301
7.7125,0.52032,2.1211,3.004,-0.65437,2.2892
3.4164,0.17074,2.0608,1.8452,0.34445,2.0998
6.3349,1.6961,2.1949,2.8894,1.8678,2.1799
7.4007,1.7274,2.0052,2.946,0.55274,1.8017
7.9988,0.66917,2.0447,6.0933,2.8904,2.7941
6.2141,1.4396,1.45,0.78859,-0.27789,0.63516
7.1482,-0.1104,1.1778,4.7579,1.2506,1.9589
6.7688,1.0077,1.9078,3.2861,0.49107,2.2788
8.9174,1.512,2.6743,4.4454,0.78148,2.9883
5.145,1.0482,1.6831,2.4225,0.19566,0.23697
6.7248,-0.98169,-0.041408,5.2339,1.856,2.8642
2.0049,0.83567,1.7915,-0.41376,-0.97501,0.52928
-0.06433,-0.38803,0.66155,-1.3718,-0.91785,0.11756
7.5957,0.8587,2.6769,3.9928,0.96754,3.1812
7.0784,-0.10023,1.7455,5.1076,1.9705,3.2799
6.8176,0.78219,2.5767,3.2505,0.24589,1.2854
6.3977,2.2726,3.3959,0.27029,-0.53791,0.98308
6.2141,-0.17031,1.0247,4.6143,2.0795,1.8664
6.3707,0.94704,1.5274,3.6943,0.64928,1.3776
0.70929,0.2087,1.2065,0.30739,-1.809,0.86197
7.8273,1.0523,2.1918,4.8195,2.2789,3.2975
4.0927,0.1341,1.7115,2.0695,1.2676,1.6906
7.6551,1.1629,2.4963,4.0872,0.9229,2.2141
10.174,2.2045,2.5775,3.5551,0.70777,1.304
6.0559,0.69419,2.0853,2.6597,0.66689,1.7225
3.1804,1.0839,1.8125,-0.35647,-1.478,0.46931
5.9388,0.93025,1.9534,3.0893,1.4626,3.1257
2.51,0.38465,1.7874,0.42762,0.37376,0.86904
5.6974,0.31262,2.3288,3.7527,0.59908,2.8025
1.5065,0.35322,2.9594,-1.9797,-0.73386,-0.2249
6.6842,1.1116,1.8047,3.4674,0.62694,3.4386
6.8706,0.82893,2.333,3.2887,1.184,2.4461
6.8622,0.8266,2.0489,4.3285,1.7387,3.1608
7.9037,0.85198,2.7381,3.3059,1.1402,1.3243
6.9577,0.84172,2.1404,2.7891,1.1025,1.4905
3.5716,1.4069,1.7267,2.4805,0.83491,2.391
7.2167,1.1322,1.6493,4.4488,1.5255,3.715
10.215,1.6875,2.2444,4.9107,1.3314,3.5644
4.8455,1.7074,2.6,2.6517,1.8741,1.8043
9.0328,0.943,1.7114,5.2192,2.1167,2.7815
2.9562,1.8709,2.2388,0.5404,0.44332,1.3594
3.9116,0.18952,2.4556,2.3926,0.513,2.47
2.922,0.81001,2.369,-0.55723,-0.3632,1.1355
9.7705,0.92467,1.6508,6.7073,2.4715,2.7741
10.8,1.1899,2.6704,6.6702,1.4462,4.2168
1.1582,0.10518,0.85373,0.13812,0.77322,0.9763
6.454,0.34363,2.208,3.3537,1.9154,2.2722
12.461,2.5101,3.1765,5.6719,0.80104,3.9701
10.255,2.6315,2.4064,4.5892,1.5212,3.0526
4.2079,1.4405,2.8429,-1.002,-0.55039,0.54069
5.4215,0.87081,1.6431,2.0163,1.2026,0.96157
2.4755,0.54339,1.7132,0.29845,-0.10814,0.78034
4.4736,0.56297,1.4594,3.2382,0.69119,2.499
1.6317,-0.21248,1.5224,1.4983,1.0042,1.7486
5.4365,0.73731,2.8494,3.3816,1.7883,2.7112
1.1356,1.0513,1.7752,-0.78765,0.60585,0.16226
5.0678,0.93241,1.0431,3.8364,2.5024,1.439
3.9616,0.75608,2.1713,1.4123,1.1201,1.7959
5.351,1.2105,1.4434,3.1073,1.1399,2.0342
8.3436,0.45275,2.1729,4.7913,2.0427,2.5867
9.919,0.84926,1.7384,5.6464,1.4938,2.2841
6.6829,0.86563,1.5688,3.6306,1.4488,2.7404
2.2649,0.30662,1.5584,1.2712,0.095588,0.55363
9.9774,1.4949,2.3219,5.0242,1.194,3.3678
2.7804,0.99319,1.5403,0.84891,0.66672,0.67654
5.5562,2.1893,2.6236,1.7603,-0.062011,2.3936
4.6257,0.1423,2.0875,1.1239,-0.34139,0.41104
3.9247,0.52051,0.7667,3.1769,1.6636,0.89749
6.3162,0.96898,2.8418,2.426,0.66656,2.1508
7.8153,2.103,1.7519,2.7619,0.94416,1.6706
4.0185,0.83472,1.6761,3.0525,1.0981,2.8967
9.1312,1.0649,3.3173,4.2363,1.4097,2.4683
4.0183,1.1365,1.8847,1.7028,1.4182,0.40888
6.5365,1.1832,2.5481,2.5545,0.59529,1.4528
4.368,0.81404,2.8682,0.6465,-0.37339,0.72428
8.1866,3.4348,3.4087,2.8435,1.539,1.5436
3.7716,-0.25557,2.109,2.2846,0.65614,2.0171
8.6586,1.1008,1.9893,5.4639,2.2551,3.2037
5.7753,0.98995,2.17,3.6814,1.7346,2.8511
4.0396,1.0477,2.3909,0.33276,-0.52236,1.4636
2.2687,-1.3062,0.87488,1.6168,0.52861,1.7786
5.3401,0.2157,0.86884,3.2967,0.56842,2.1956
9.1491,0.72261,2.4018,5.1999,1.4627,3.1906
7.8895,1.9111,1.7024,3.112,1.4829,1.4353
6.3464,0.47028,2.9001,2.6979,0.53564,2.309
2.8765,-0.10668,2.1976,0.015954,-0.50025,-0.025682
10.274,1.8796,1.3285,6.0022,2.9894,1.1538
4.843,1.0814,2.2867,2.1901,0.27497,1.2599
4.9178,2.414,3.0768,0.07876,0.38115,1.5451
7.1334,1.0141,1.7913,2.3336,0.651,0.70468
6.1688,0.18333,2.2564,3.3252,0.96706,1.5617
10.043,1.2693,1.416,6.4336,1.8635,2.7375
2.0918,1.1299,1.4037,-1.7791,-1.342,-0.25446
5.8093,2.2638,2.6121,0.31959,0.068193,-0.26334
5.3041,0.28178,1.4065,4.2227,2.1238,3.18
4.8105,1.4683,1.7945,1.8177,0.55215,1.483
9.5702,-0.68658,1.3212,6.613,1.989,3.1158
5.3999,0.42214,3.0024,2.7819,1.5984,2.3725
8.1296,1.6653,1.6078,4.8295,2.3294,2.82
6.4369,0.9797,1.854,2.9286,0.2108,1.9563
6.1966,-0.24438,1.7724,3.672,0.62713,1.4672
5.9035,-0.14511,1.551,4.0175,1.3987,3.1311
5.3551,-0.097005,2.1584,3.3706,0.95204,3.1008
10.275,3.1592,2.9199,2.5069,1.0629,2.0798
3.8104,2.5758,1.7677,0.03957,-0.46074,0.68114
8.636,0.7112,1.2476,6.2177,3.8106,2.3979
3.3435,1.1468,1.5295,1.4419,0.61267,1.7949
5.3945,0.84294,1.4173,3.0599,1.6777,1.6532
6.2333,1.3732,1.9085,3.6241,2.3557,2.521
5.9151,-0.38782,1.4902,2.8552,1.6036,1.6489
3.5122,0.26613,0.9521,0.97547,-0.46908,1.2677
14.276,2.8267,3.4857,6.0209,1.9366,3.0163
6.7275,1.1633,1.8904,3.7939,1.5053,2.4209
4.0303,0.71051,2.0299,2.6648,2.1145,1.5017
5.6406,1.2449,2.0301,2.4024,1.3246,2.281
10.34,1.2769,1.7328,7.2475,1.7146,3.8008
4.7386,1.9401,2.7845,0.92487,0.59642,1.0558
3.9753,1.7116,1.9725,1.4716,0.38661,0.81692
6.5941,-0.12056,2.2447,4.5973,2.3892,2.8606
5.4949,1.0733,1.834,2.4002,0.22517,2.6432
10.536,1.5611,1.9777,5.9373,1.4111,2.2201
6.2615,1.1275,2.105,2.5567,0.66632,1.0824
1.0703,1.3158,0.88878,0.43146,-1.1635,1.3316
6.759,0.66456,1.1788,4.7636,2.7204,1.639
3.8918,1.2645,1.7019,1.9679,0.66308,0.14107
12.277,1.2967,3.2677,6.9824,3.8265,2.3506
6.0953,1.5453,2.1095,3.1078,2.0146,2.3493
4.7366,2.2881,2.1052,1.2199,0.66728,1.1544
7.4486,0.53037,2.5311,4.5323,1.3843,2.1424
6.7349,-0.19156,2.1684,3.1611,0.5871,1.1503
9.8032,1.5849,2.1594,5.3162,1.7033,2.9165
3.3644,0.66012,1.3856,2.8264,1.6596,3.0747
6.4859,0.92583,2.8437,1.3644,1.1445,-0.20001
3.0172,0.67652,1.1037,3.1303,2.0779,1.9231
7.9126,1.2341,1.6924,3.921,0.59073,2.2451
9.308,1.7598,2.9882,3.2159,0.82428,1.984
6.2393,0.80827,2.5344,2.7037,1.1821,1.3753
3.159,1.1607,1.8086,-0.32897,-1.006,0.50158
5.2611,0.27674,1.1101,3.5,0.70162,2.2242
7.8704,0.50495,2.5002,2.9327,1.3946,1.4151
6.4063,2.0257,2.231,2.2698,0.13074,2.0857
4.8835,1.1088,1.984,2.1635,1.1371,1.2043
7.4501,2.0518,3.4582,0.93791,-0.36547,0.82079
4.5242,2.1328,1.8946,1.3658,0.23754,1.3466
9.1497,0.84767,1.6757,5.7372,1.3399,2.9405
5.352,0.025774,1.4673,3.693,1.5158,1.7524
5.9355,-0.094152,1.5578,4.2167,2.0569,2.2445
7.2848,0.84153,2.7853,2.8057,0.1395,1.1011
6.6415,0.94638,1.2678,4.1605,1.2562,1.9679
12.382,1.7291,3.1726,4.7123,1.1534,1.7959
5.2334,0.90148,2.5127,1.9327,0.83514,1.1308
11.148,1.2737,2.9189,6.8916,2.3522,3.3545
11.334,1.6344,2.3918,5.7165,1.478,3.5551
11.593,1.0734,2.9311,6.969,1.6601,3.8478
7.0585,1.8885,3.2058,2.3907,0.94344,2.0493
4.6647,1.6591,2.2934,0.93729,1.013,1.8563
0.795,0.75884,0.88986,0.34365,0.71759,1.8147
4.5379,1.465,2.4873,0.39568,-1.1598,0.58388
6.0944,2.1927,3.941,0.61571,0.12857,1.3225
8.003,2.1179,3.0815,1.9207,-0.081072,1.2963
11.917,1.2567,3.5402,6.0324,1.4945,3.2585
4.3311,0.098132,2.0184,2.4281,1.1846,2.2697
2.8985,0.51693,1.3024,1.4154,0.1491,1.8348
5.9464,0.97873,0.18604,4.4763,2.0305,2.2904
8.5156,1.2204,2.9965,5.9122,2.0752,3.5713
6.465,1.7434,2.3216,2.5625,0.057658,2.734
7.686,2.0366,2.6241,2.5035,1.2568,1.2092
5.5569,1.1053,1.6546,2.638,0.9893,0.85223
2.8135,0.97774,2.2543,0.6597,1.0525,-0.33181
6.8803,1.7181,1.8936,5.4703,2.3996,2.7324
3.4104,-0.15795,2.2044,0.23653,-1.2509,1.5647
5.8218,2.4418,1.811,0.26746,-0.27571,0.23873
5.121,0.52427,2.7006,1.4058,0.22651,0.47191
7.7291,0.62562,1.6549,3.9481,1.1016,2.515
5.2456,-0.047701,1.0544,3.3805,0.27271,2.5842
2.736,-0.16064,1.9305,2.6181,0.40422,3.4671
4.6073,1.5573,0.92349,2.8393,0.5676,2.4899
10.849,1.6002,1.2105,6.6162,1.8235,3.6913
11.935,1.4522,3.2498,5.7541,1.5389,2.8515
6.4043,0.52391,1.8714,4.5701,2.1685,2.4211
4.2422,1.4231,1.0918,1.5657,0.013106,1.8042
4.9778,0.5359,2.7251,2.7279,-0.14582,2.4829
8.3974,1.3779,3.7667,3.3728,1.0537,2.0189
2.1491,1.5752,1.1895,1.2424,0.21677,1.4088
3.0211,1.2878,2.2495,0.5957,0.72268,2.083
5.3474,2.1747,1.6534,-0.14072,-0.18886,0.44784
4.8673,1.6084,2.0361,0.39497,-0.48399,1.5682
7.4166,0.84762,1.3488,4.4806,0.60082,2.6388
1.4887,-0.14174,0.61218,0.49366,0.4272,-0.28383
6.0021,1.9227,1.9576,1.3797,-0.78572,0.27966
4.8713,1.841,1.8256,1.2295,0.20892,0.94137
6.5598,0.13297,1.9375,3.7685,0.24227,3.3325
9.0581,-0.96168,1.557,7.6112,2.8339,3.432
4.7423,1.0389,1.1729,3.0014,0.49962,3.2711
10.947,1.7532,2.921,5.4312,2.0336,3.5435
8.4275,2.7703,3.1334,1.8418,0.30358,1.8361
4.7969,0.77626,2.5333,1.9238,0.54553,2.1554
5.8853,0.64114,2.7851,2.743,0.17345,1.7024
4.8158,1.3802,1.7711,1.3898,0.13159,1.9936
6.7151,0.69175,2.3295,2.1275,0.1329,1.9422
3.6951,0.61303,1.6547,2.7413,0.89158,2.6569
2.0841,0.892,1.0847,0.36648,0.92955,1.4857
3.946,0.6118,1.0651,0.65695,-0.10372,0.79697
6.8177,1.6185,2.1629,3.2004,0.38346,1.9376
1.8959,0.52227,1.7141,0.96257,0.6311,1.6249
8.0378,0.92898,1.8987,5.362,2.6956,3.7217
5.6749,1.272,2.3801,1.6818,1.5358,0.3344
5.887,0.67879,3.0382,1.8987,0.87463,1.7799
1.9441,-1.8878,0.53226,2.8603,1.4592,2.1972
2.5327,1.2017,2.4652,-0.48691,0.11799,0.79172
8.9328,0.58603,2.9323,4.669,0.30119,2.9641
7.4796,1.3925,2.1476,4.4002,1.4995,2.5843
3.215,0.8973,1.4078,0.72009,-1.2213,1.3828
5.7118,0.63278,1.4359,3.7832,1.1405,1.1115
4.83,1.7826,2.2779,1.5637,1.1446,2.4956
3.0496,1.321,1.1913,1.5347,0.80121,2.093
3.5839,1.7435,2.2824,2.0898,0.65273,1.5578
5.6695,-0.60547,0.95903,4.7921,2.1894,4.5235
0.28214,1.8183,1.7397,-0.19281,0.16853,1.3363
5.8401,0.55297,0.90519,4.7855,1.2429,2.2831
8.5848,0.46351,2.5558,3.6737,1.7361,2.3399
0.099121,1.0296,2.0306,0.58208,1.7568,0.96308
5.2598,1.5126,2.8446,1.3147,-0.099214,1.854
7.0814,1.1048,2.4965,2.8917,1.0775,2.1448
5.4339,0.33125,1.2137,4.2323,1.2477,1.7995
3.6522,1.2582,1.6379,1.7926,0.74925,1.7413
10.051,0.4001,2.3522,7.5438,2.7002,3.9035
5.8654,0.39359,1.3063,2.9396,0.51896,1.2922
2.4305,-0.71553,0.60636,2.4115,0.93208,1.8976
8.3317,0.47931,2.1858,4.9554,1.4976,2.8188
14.636,2.0493,3.5041,8.716,2.9008,4.8131
4.0339,1.3581,1.9384,1.64,-0.531,1.6752
3.1049,1.6142,1.2879,0.41804,-0.43048,1.0385
5.8964,1.6083,1.761,2.1516,1.4484,1.0692
7.5532,0.13822,1.2907,3.4686,0.40283,1.6166
9.4192,1.5944,3.2623,4.6595,1.4958,3.9748
7.3367,2.5121,3.2532,1.3098,0.45945,2.1536
11.067,2.3284,1.1907,5.3678,1.4112,2.0214
4.1171,0.14212,1.3087,3.1864,0.786,2.0369
6.682,1.0869,2.9402,2.7722,0.29087,2.1703
3.6409,0.97236,1.6015,1.3154,0.07578,0.76122
7.2408,0.40084,1.0449,4.3086,2.4512,2.3982
6.5454,1.5527,1.8247,4.8568,1.7403,2.9458
9.5538,2.1358,2.0816,5.8357,0.66824,3.3377
7.355,1.8145,1.6389,2.8829,0.845,2.5774
3.6211,-0.36945,1.6229,1.4585,-0.28098,2.5412
3.4282,1.2353,2.3557,0.99106,0.47624,1.9648
2.0976,1.0436,2.8458,-0.077178,-0.5611,1.4181
7.8658,0.36358,2.6454,3.2877,0.80038,2.0714
7.6944,-0.35965,1.4798,5.7665,1.7242,2.3765
1.5616,0.6029,1.2244,-0.54797,-1.186,1.2019
4.8711,1.0468,2.2014,2.138,2.7136,-0.24438
6.1937,0.30124,1.1484,3.3836,1.4019,1.8268
6.291,0.8567,3.2982,3.0527,1.4665,2.4862
7.9489,1.9589,1.2037,4.0453,0.88149,2.0693
9.4274,0.58206,1.7882,6.0674,3.3329,1.1326
5.1013,0.79927,1.7274,2.796,0.94775,1.2442
4.302,0.64218,1.9314,2.24,1.7785,1.7602
10.215,1.6496,0.90697,7.686,2.6009,3.162
9.3416,0.24948,2.1648,5.9855,2.6314,3.0238
8.1873,1.2613,0.91412,5.8523,2.1176,2.7181
9.5721,0.71783,2.188,5.6806,2.8215,2.6528
10.38,2.0807,3.0191,5.6567,1.5586,3.1269
6.2352,-0.51257,1.7591,3.9245,1.7663,2.4774
6.5913,1.6022,2.5328,3.1155,1.2736,1.9591
4.4812,0.78369,2.277,1.6008,0.47779,1.8576
0.33287,0.24486,2.5013,-1.9803,-0.82765,-0.42394
10.027,0.64171,2.1499,5.9778,1.5138,3.7588
6.0427,0.41675,1.8453,3.9519,1.6568,1.6373
7.5056,1.6938,1.7311,3.7874,0.75057,1.8292
5.9298,1.1805,2.1603,2.0671,1.7753,2.1602
8.5091,0.6135,1.3126,6.2174,1.5129,3.7241
8.2963,0.64033,1.9244,4.6493,1.226,1.5693
7.211,1.4832,2.8221,1.7851,0.73128,1.0622
8.7795,1.3564,2.8211,4.1861,1.743,2.0175
4.8392,-0.53046,2.2808,2.632,1.1642,1.6502
8.4483,2.6515,3.6595,3.7406,1.3796,2.4317
14.067,0.8404,2.3913,8.4864,3.1116,4.4216
3.3327,0.025666,2.1173,1.7513,1.4767,2.0542
8.2049,0.74351,2.0869,4.6761,1.888,2.9295
2.5763,0.20342,1.2523,1.1585,-0.15738,1.7239
11.131,0.3629,3.6231,5.2508,1.2364,2.018
3.3323,-0.076709,1.1945,2.2318,-0.20177,2.2463
12.081,1.7969,1.6103,7.0433,1.6604,3.1688
9.9228,1.4229,1.8071,6.413,3.3972,3.1986
5.712,0.91758,1.4362,2.9139,1.5167,2.1862
3.916,0.26701,1.7128,2.163,0.73339,1.0148
11.735,0.23391,1.3289,8.7855,3.6558,2.9069
7.6081,2.0434,3.2276,1.5681,-0.25102,0.2838
8.6663,1.4412,2.1959,3.9107,0.78872,2.4342
10.32,-0.014705,2.4819,6.3467,1.7064,2.6426
6.0811,1.3677,2.3961,1.245,-0.26991,2.0647
2.5312,1.7398,2.0449,-1.2126,-1.1,1.1178
2.4921,1.5565,2.9875,-0.40449,-0.54642,0.79636
3.8856,0.41868,1.4936,0.8585,-0.6495,0.67924
7.833,1.4316,1.2421,4.0168,1.0723,2.7494
4.4604,2.1475,1.6143,0.70919,0.83287,0.58487
1.7452,0.021762,1.2266,2.2632,1.0525,2.1408
9.591,1.4437,0.74273,7.0591,2.7396,2.6562
4.4107,0.58446,1.8219,2.1387,0.39809,1.6441
6.5427,0.70833,1.5634,3.616,1.5216,2.6764
8.4387,-0.24085,2.056,5.4956,1.9526,2.3718
5.3559,1.2504,3.0601,2.4537,0.9131,1.3701
4.5083,1.012,1.2508,3.7059,1.913,1.4165
6.2962,1.8892,2.3889,3.0246,1.8809,1.5655
7.3259,1.6717,2.1157,2.7154,-0.99626,2.575
0.4312,0.31752,0.94968,0.78075,1.5806,0.60711
7.9957,1.2252,2.4997,2.1289,0.34163,-0.079637
6.8485,1.9162,2.2543,2.2781,0.61153,1.4757
5.6039,0.11796,1.6437,2.4859,0.69305,1.4814
1.3854,0.86405,1.4899,0.21295,-0.62192,1.5064
6.4249,0.49861,2.362,3.9776,1.7638,2.8895
8.3493,1.7785,1.4192,5.0706,2.0623,2.1316
7.8012,1.3785,1.8704,4.1575,0.63563,2.2973
6.094,0.686,1.6329,3.9251,1.108,2.9721
7.3153,1.4673,1.6823,4.2187,1.7075,1.988
9.9523,2.1535,2.8522,4.1605,1.0503,2.2358
4.2261,1.237,1.9853,1.2358,0.99481,1.6681
6.0101,2.2435,2.7948,0.21769,-0.56122,0.54563
1.5179,0.66599,1.4686,0.41031,0.2848,1.2024
10.685,1.0318,1.5196,6.8576,2.4652,3.1977
3.8311,1.0547,2.596,0.26029,0.48757,0.86241
2.5787,1.3379,2.7579,-1.6841,-1.3758,0.24048
5.9592,0.7652,2.0421,3.2136,0.3693,2.7598
2.4812,0.31548,2.8186,0.064249,-0.44806,-0.04147
6.6898,1.7279,1.8527,2.9441,1.1963,2.3604
4.7723,0.36175,1.7764,3.8205,2.3371,2.3884
6.7237,1.0211,1.9631,2.5915,1.2553,0.90175
5.2399,1.4668,1.6529,2.3292,0.91483,2.432
9.0478,-0.2297,2.4694,5.8306,1.5871,3.3545
6.4734,0.89787,2.1651,3.0181,0.9817,0.66466
5.2181,1.1341,1.6194,2.514,1.1378,1.7332
7.0982,2.0954,3.2332,1.4838,0.3647,0.5179
3.3697,1.7296,2.4324,-1.0119,-0.066142,-0.087003
3.252,0.81027,2.5156,-0.8897,-0.77237,-0.24421
4.3284,0.61708,1.8385,1.9532,0.74978,1.8113
2.2042,0.38347,0.85056,3.0359,2.0371,3.6645
0.7873,0.17082,0.024603,1.9021,0.14038,1.6007
4.183,1.2334,1.9608,1.4786,1.2885,1.2235
4.0007,-0.33807,2.0136,2.5292,-0.56273,2.4594
3.2559,1.7104,2.2012,0.34253,0.1747,1.1505
9.3117,1.1224,2.081,5.2826,2.8306,2.5682
1.248,-0.039783,1.6614,3.3608,1.4256,2.674
8.708,1.9171,1.4642,4.958,2.4022,2.8888
6.7364,0.40387,2.299,3.8695,0.45441,2.6008
10.329,1.2657,3.1065,6.9281,4.0135,4.2234
7.885,2.0162,2.7152,3.1914,0.18428,1.1247
8.1321,1.1354,2.2474,3.7563,1.7061,2.4008
6.4261,0.63718,2.2209,3.9673,0.92815,3.5394
6.7792,2.3545,2.8336,1.9611,2.0088,2.0176
8.5579,-0.04357,2.0204,4.2001,2.6922,2.0551
4.0118,0.42908,1.6624,2.4627,1.5287,1.8443
10.796,1.6645,3.5346,4.772,1.654,1.6461
9.9034,1.1544,2.6659,4.6504,1.3887,1.8274
7.2604,0.25842,2.1908,2.7848,0.47859,1.1927
3.5617,1.2465,2.0031,2.0785,0.93272,1.1176
10.148,1.4459,1.5698,5.0929,2.4404,1.1736
7.7336,1.3851,1.4696,4.5585,1.5564,1.8602
0.70727,1.1397,1.3837,-1.4165,-1.0148,1.0765
2.7996,0.80581,2.429,-0.42799,-0.43245,0.33161
5.7554,0.19542,2.1472,4.6413,0.61627,2.5873
8.9304,1.3844,3.0361,3.6754,0.51769,2.1906
7.3702,0.42048,2.2647,3.5863,1.4008,2.3469
7.9094,1.696,2.7453,4.3004,1.0137,3.3425
8.7072,1.6793,1.9992,5.4721,2.6,3.7579
7.0278,1.8553,2.6203,2.1126,-0.18803,1.2041
4.5625,0.84607,1.3075,1.0985,-0.33063,1.057
6.1967,1.8769,3.044,1.8436,0.87275,1.1869
3.4112,1.2042,1.8154,0.68951,-0.074216,0.21011
4.3326,-0.021898,1.6211,3.0112,1.4214,2.4603
1.3774,0.073426,1.1605,1.7218,0.35187,2.4754
7.5891,2.0569,1.7512,4.5726,2.4447,2.044
7.4588,1.048,2.6241,2.4791,-0.12007,2.146
3.7645,1.3405,2.1861,-0.15035,0.83812,0.22749
7.3885,2.4037,2.2655,2.8182,0.44212,2.5736
3.9678,1.2686,1.5554,2.2518,1.7431,1.7743
5.2519,1.4076,2.9349,1.4922,-0.21512,0.81908
7.9325,0.89265,2.256,4.5986,1.6767,2.3517
6.2893,0.59499,1.1745,3.7244,1.8643,2.1449
5.0641,1.6365,1.5532,1.6644,0.37301,1.8315
8.0452,0.29918,1.3615,4.187,1.7475,1.3235
4.1867,-0.17668,2.2175,2.4387,0.79241,2.8208
6.1552,-0.68324,0.17709,6.2056,2.0174,3.41
4.8651,0.33926,1.5624,3.8569,0.99226,3.1291
5.2495,0.91736,2.6544,1.1447,0.44633,1.4926
5.4241,0.98341,2.3924,4.5833,3.156,3.6478
7.3913,1.8898,2.7682,2.2421,-0.33511,2.018
1.3742,0.6105,1.734,0.48563,1.013,1.2337
9.8077,1.1468,2.3121,4.8751,1.994,2.2621
2.561,1.082,1.2565,0.60927,0.5966,-0.20794
2.5861,1.8627,1.6643,-0.9984,0.26818,0.014408
13.022,1.7992,3.0556,5.8174,0.12355,4.2995
6.3716,0.30078,1.6572,4.3044,1.74,1.8356
4.1078,1.3414,1.6897,1.1245,0.04033,0.64776
7.7811,1.9181,2.2521,4.7695,1.7031,3.2637
5.2497,0.63601,1.365,2.297,0.60728,1.2718
8.3869,0.77044,2.6176,5.0204,1.5394,2.9348
6.9678,1.1788,1.7911,3.2153,0.024849,0.85868
5.7599,0.15329,1.3867,3.1081,1.4674,1.6883
11.471,1.9092,2.0459,6.3462,2.2916,2.7245
7.7398,0.34443,3.3633,2.9217,1.5964,1.6755
4.6691,0.53267,2.589,1.6714,0.54117,0.90255
11.46,1.0301,2.6264,5.2962,0.77407,2.3351
3.941,0.78172,2.2432,0.79952,0.59944,0.97143
8.2786,0.99874,2.1358,5.129,2.6095,1.8641
7.203,-0.013943,2.3012,4.6701,1.5875,2.5579
2.5149,0.71679,2.7944,1.9604,0.82098,2.27
7.1248,1.8444,3.5355,2.0725,0.71165,2.2625
3.6907,0.80874,1.1514,2.279,-0.69424,1.9877
7.2464,0.52241,2.5381,2.4791,0.09677,2.0072
8.4191,2.3991,3.1544,3.4889,1.3635,1.4848
7.2396,2.1495,3.6188,2.5859,2.5937,1.384
4.4129,0.68905,1.8736,3.3355,1.784,2.1883
3.6619,0.92628,1.8467,0.43756,0.18302,1.274
6.497,0.51114,1.4401,3.8092,2.1773,2.1763
5.1047,0.72928,1.8039,2.2033,0.75064,2.0658
4.7011,0.84311,1.456,0.98925,-0.53335,2.7775
7.7372,2.2389,2.8586,2.9194,1.1278,2.5787
5.499,1.563,2.1775,2.4001,1.3492,2.8368
7.731,1.2571,1.9447,4.0431,2.3053,2.4201
4.3906,0.91268,1.6822,2.7113,0.1531,2.1889
4.1976,0.80984,1.907,1.4365,0.23298,1.9563
4.1158,1.3649,0.9198,1.5357,0.34008,1.807
8.1366,1.3052,2.2908,1.8638,-0.071768,0.070203
3.6618,1.1089,1.3853,0.97997,-0.81736,1.4333
8.396,1.7184,1.5867,3.5922,1.5681,2.0619
8.4648,0.99179,3.0325,4.21,1.8167,2.1716
10.919,1.185,1.8977,6.947,2.7004,3.8295
5.5258,0.97944,1.961,3.2791,1.3167,2.0509
5.5945,0.61428,2.0702,3.0052,-0.22785,2.0735
2.3594,-0.62753,-0.034616,3.8281,0.45148,3.3428
8.1617,0.24729,1.9393,4.7993,2.1431,2.2665
-0.41149,0.23825,1.4595,-1.3192,-0.8494,0.2265
2.8253,0.13315,1.2028,1.3174,-0.33313,1.6868
7.7437,1.0423,2.354,3.3182,1.3545,2.4987
8.2472,1.241,2.5718,3.8115,1.5476,2.0055
8.0652,0.87913,1.2345,5.3733,2.2224,3.382
7.4828,1.5349,2.151,2.9988,1.6663,1.3653
3.4413,1.0896,2.03,1.1301,0.38279,1.0929
9.7823,0.8391,1.9379,4.6617,1.3661,2.0892
3.1253,0.18237,1.643,1.1555,-0.11129,1.8371
4.848,1.2894,1.6751,1.9915,0.84593,0.20136
6.5001,1.5056,0.78825,3.7854,1.8461,1.6359
